2 	5.9612725369
8 	1.74279476858
1 	0.748750966353
9 	4.12708774784
8 	0.795893690496
8 	7.03975949035
3 	1.07386452195
7 	9.05048228492
4 	6.25796556378
5 	8.1932307008
3 	8.47769386342
4 	1.91678413743
8 	4.01513937263

5 	3.48435496818
2 	9.23092224511
3 	5.87709451871
9 	5.50650620693
4 	8.03237769125
0 	3.83499747694
9 	5.22625399374
3 	7.42415587602
3 	0.424373261159
9 	1.93598558678
8 	3.24218673829
10 	5.44813061016
2 	6.52165704283
3 	7.98717861253
3 	9.83745962207
0 	2.57447333726
3 	3.20048172726
9 	5.22393508793
9 	9.49450084575
10 	0.437859993208
8 	5.02896274493
1 	8.86127598522
5 	9.8969823455
7 	9.26658024166
3 	0.589913686624
1 	1.52902572792
9 	2.16934191882
3 	8.1596229878
5 	2.27945525598
0 	5.25644996698
9 	6.59828691891
6 	7.04495549175
9 	6.99718987248
5 	5.2508141169
3 	5.15324984382
4 	1.18722749654
8 	8.92318883811
0 	2.52100880526
1 	6.4718548022
7 	8.15153840376
2 	8.88339581259
7 	6.99750162426
1 	3.31898820924
10 	0.734154996865
2 	9.58672423499
4 	6.28948608161
7 	4.05665275032
0 	1.10705584094
3 	8.06453639075
3 	1.32226617076
7 	9.35327567498
7 	1.11913257537
6 	2.22208644869
2 	0.874532983043
3 	2.07626170049
10 	9.81220976042
9 	0.248875795834
4 	8.37396444473
9 	4.15105298362
3 	9.31401521272
3 	1.10619996694
1 	8.89033135526
NULL 	
8 	8.57475943003
5 	5.77251722176
6 	1.05609356808
4 	2.88825002149
2 	9.6491733353
9 	4.83090715707
5 	6.95174941362
4 	1.19758160165
10 	4.19036236083
8 	8.75446566018
10 	3.72937546726
9 	5.34382865732
8 	1.61308993743
8 	8.93970539763
2 	2.76371915908
0 	6.97390152663
4 	7.31056988913
3 	8.70242823954
9 	9.21426868626
4 	2.37762586805
1 	2.58292165468
3 	8.92475727575
2 	2.67483638743
